,response,score,observed
953, I have no strong feelings related to this picture.,1.0,6.605617046356201
954, He seems dead.,1.5,3.4539690017700195
955, a cute baby is being held by a chef.,1.0,5.821759223937988
956, Both are black and the victim looks upset and is trying to move away.,1.0,4.999202728271484
957,That’s worth remembering as many media outlets keep telling us how awful we are and,1.25,3.243575096130371
958," A couple is seen engaged in an argument as their daughter is watching them, holding a teddy bear.",1.25,4.2315545082092285
959, He/she looks very cute.,1.25,6.509739875793457
960,A kid crying and two men one is sad or crying behind him .,1.5,5.7960100173950195
961," Far away, long time ago, the captives were gathered together before they were shot collectively.",7.0,3.9304049015045166
962, A long time ago in a distant place a man had his face shot.,7.0,6.663821697235107
963, body with head bloody and bashed hooked up to medical devices.,1.75,3.0029985904693604
964, they are having a conversation.,1.75,5.001237869262695
965,Let’s paddleboat out to the middle of a lake on a sunny afternoon; let’s kayak to the same place on another.,2.25,3.3093297481536865
966, Cute baby hanging out again.,2.75,4.345440864562988
967, The bodies do not have a lot of clothes on them.,2.75,2.856379508972168
968, Someone's face is severely messed up and I am very shocked and terrified and uneasy.,2.0,4.579074859619141
969,"What is that? A mouth? It's almost art, but I can't help but get curious.",2.5,3.940300464630127
970, there is a woman throwing rose petals at someone in a blue jacket.,2.0,5.277945518493652
971, there is a girl sitting on a chair reading a book.,2.25,4.285358905792236
972,"A liver with lots of blood, very gory.",1.25,3.796682834625244
973, They are both wearing suits .,1.75,2.359312057495117
974," A man is slapping a woman, who looks like she might be his romantic partner.",2.0,4.347522258758545
975," I want to talk to him and see if everything is okay, but the photo doesn't really make me feel that bad or upset.",1.5,4.079019069671631
976, A man is holding a woman in one arm and holding her inside a van.,1.75,4.006062030792236
977, A cute little baby being held by a chef.,1.5,5.714241981506348
978, there is a man staring into the camera and it makes me uncomfortable to be honest.,1.25,6.531333923339844
979," Automatic ""ugh"".",1.75,4.194795608520508
980, makes me feel a bit sad for the person.,1.5,5.265353202819824
981, it looks like they have been mugged.,6.0,5.273889064788818
982," Long time ago, far away, someone was killing a tiger live, blood dripping down into a bucket.",7.0,5.703958034515381
983, He has tears in his eyes and has a sadder .,1.25,5.057206153869629
984, There is another young baby.,2.0,4.955064296722412
985, there are a bunch of bodies that have been burned and are bloody.,1.25,3.903080463409424
986, A young woman seems like she's having a pleasant phone call.,2.0,3.9529013633728027
987, There is an old man holding a pot standing in front of a fridge.,1.75,5.668549537658691
988, A body is laid out on a tarp.,2.0,4.9773054122924805
989, There is a female doctor who is wearing a white coat and a stethoscope around her neck.,1.5,5.556907653808594
990, Man is standing behind woman in multicolored shirt.,2.25,6.2512688636779785
991, HE stands before an open fridge.,1.25,3.4470126628875732
992, That man look very apathetic.,1.75,3.426914691925049
993," teary eye, allergies, or just tired.",1.5,4.010896682739258
994, The kid seems scared.,2.25,5.908215522766113
995, It looks like a country style singer.,2.0,3.437293767929077
996, there is a dead body that has deteriorated and become leathery .,2.0,6.015120983123779
997, A police officer is wrestling a man down while the mother and the child are trying to go away.,2.5,3.1406538486480713
998,The problem is that many people in Silicon Valley believe that it is all that matters.,1.75,6.0357818603515625
999, Just seems like a guy posing for a dramatic picture.,2.0,4.34943151473999
1000, A lady talking to a younger lady she is kind of annoyed and the lady is trying to explain.,1.333333333,4.6386213302612305
1001, There is a girl with long black hair; her hands are on her face.,2.166666667,3.5786850452423096
1002,"You might actually be more available, more open, more able to be with someone else as a result of this,” Dr. Epstein said.",2.666666667,6.148897647857666
1003, He looks quite old but he rocks the plaid on plaid.,1.833333333,5.92317008972168
1004, there is a child with no smile.,2.0,3.658813953399658
1005, A child's head is wrapped in bandages.,2.5,6.37113618850708
1006," Some civilians stand nearby, watching.",1.5,4.240705490112305
1007," Or, that might just be a backdrop inside a room.",2.0,3.068909168243408
1008, Looks like a very young child.,2.166666667,5.780263900756836
1009, A mom saying stuff to her son while he is sitting in the .,3.0,5.7173871994018555
1010,"By 1950, India had lost 70-80 per cent of its films.",7.0,4.499949932098389
1011, A man is gagged.,2.5,5.932218074798584
1012,"If you look at it from the right angle, this type of blogging begins to resemble a cousin of multilevel marketing (MLM).",3.333333333,4.138167858123779
1013, A man in a ski mask held a knife in a place far away many years ago.,7.0,5.593044757843018
1014, Someone got an A on a paper and the teacher is handing it back.,1.833333333,6.2746429443359375
1015," The mom is pointing at the dad, while his arms are open gesturing towards her.",1.666666667,3.442572832107544
1016, this is a father holding a small child who has bandages on her arm.,1.833333333,5.1442718505859375
1017,A lot of organs an open part of human body part.,1.333333333,6.3076629638671875
1018, An old man with a bushy white beard and a hat looking out into the distance.,2.5,5.001247406005859
1019,And Ryan was gone soon after that.,6.0,2.7174904346466064
1020," He seems to be performing, but the photo does not include the crowd.",2.0,5.3367414474487305
1021, An old judge guy sits on his judge chair and bangs his gavel.,1.333333333,4.1035895347595215
1022," there is an accident, the car is flipped over, there are firefighters and people surrounding the man who was trapped under the car.",6.0,6.075070858001709
1023, He is dimly lit as the light.,2.0,6.0501556396484375
1024, there is mascara around her eyes and she has blonde messy hair.,1.333333333,5.481409549713135
1025, This photo makes me curious as to why the woman is so angry at the man and what he did to have potentially angered her.,1.5,3.775334358215332
1026,There's a man being pushed down the police as people watch on from the street.,3.0,4.3754072189331055
1027," This could looks like they are having lots of difficulties, with their daughter watching them.",1.833333333,2.6646082401275635
1028, He has his arms around a young boy who is sitting in his lap.,1.666666667,3.5282788276672363
1029, There is a filing cabinet behind her.,2.0,5.251797676086426
1030, His body is silhouetted but his eyes are clear and seem very pointed.,1.5,5.659915447235107
1031," not too disturbing, like a movie poster or something.",2.166666667,5.13409948348999
1032,"It’s gotten better, though,” she says.",2.0,5.068511486053467
1033, Somewhat handsome dude.,1.833333333,3.094708204269409
1034,the person is lying down.,2.666666667,6.073394775390625
1035, He looks mildly unhappy/serious.,1.833333333,5.3619561195373535
1036, She looks young.,2.333333333,3.5613152980804443
1037, this is a stock photo of a couple fighting.,3.666666667,5.32861852645874
1038,"However, it is our job to promote real facts.",2.666666667,4.914994239807129
1039, A woman is being held captive as a man threatens her with a knife to her throat.,2.833333333,4.261234283447266
1040, Two parents are arguing while their daughter is watching.,2.666666667,2.9728469848632812
1041, This is a blurred picture of a hand holding a knife.,2.0,4.310001373291016
1042, he's also singing.,1.833333333,4.037023067474365
1043, there is a girl looking into the camera her face seems distressed yet at the same time.,1.333333333,5.410749912261963
1044,"We need to illustrate how you can feel better by eating 20% less meat, and give people easier ways to do that.",1.666666667,3.1941566467285156
1045, the man had a ski mask on a long time ago.,7.0,6.113119602203369
1046," This is an extremely disturbing photo, Half of the man's face is gone; I'm having trouble looking at it.",1.833333333,5.856212615966797
1047," Cute little baby wide huge eyes, mouth gaped, either yawning or surprised.",1.833333333,3.5270819664001465
1048,"Elna Cain is the blogger behind TwinsMommy and several other blogs, all of which she told me are “profitable.",2.166666667,5.990221977233887
