,response,score,observed
2664,It will be built in winsome partnership between corporations and government agencies hungry for more data and control.,2.375,2.8268518447875977
2665, Just a guy playing the violin on the grass .,5.875,4.820415019989014
2666,this is a small baby holding onto a finger of an adult.,6.375,3.713258743286133
2667, A dentist pulling out or washing a kid's teeth.,6.5,2.9881813526153564
2668, There is a human baby figure under ground hidden beneath a bunch of rubble and dirt.,5.5,3.8486831188201904
2669, They maybe look burnt.,3.25,3.5000126361846924
2670, The man is looking at her daughter/granddaughter (not sure) .,3.75,3.0517170429229736
2671,There is a woman on the beach.,6.875,4.805903911590576
2672, A man poses on a bed with various firearms.,6.25,3.270932912826538
2673, The image is fuzzy but a woman is pushing away a man who is trying to speak to her.,4.375,6.835900783538818
2674, A man is holding a gun to a woman's head some time ago in the past.,6.75,2.1982336044311523
2675, The baby's skin is wrinkled.,5.625,2.478132724761963
2676," A woman seems to have overdosed on medication, as a man is looking down at her gasping.",3.375,3.092863082885742
2677, A red-haired woman with bright blue eyes is staring right at the camera.,5.625,3.1616432666778564
2678," He looks to be in terrible condition, probably from a fire accident and .",2.125,3.8067519664764404
2679,I do not feel bad at all.,1.5,2.6297950744628906
2680, The person may be dead; their body is bruised and their stomach.,4.0,2.7945122718811035
2681, It's a picture of a judge.,6.375,2.540698766708374
2682, I can tell that the man is in great pain.,2.75,3.5300285816192627
2683, There are a man and woman on the ground.,6.125,3.1761083602905273
2684,A child being held while he cries.,6.25,2.85648775100708
2685, He looks quite at peace and content.,2.5,3.8106513023376465
2686, He is upset because she has died.,3.625,2.6639609336853027
2687, A man in a red shirt appears to be choking a woman with his right hand.,5.75,2.865030288696289
2688," A couple obviously fighting, they look like children.",2.375,3.0944976806640625
2689, Most likely grades considering it is an Asian household or perhaps lack of performance.,1.875,2.5873465538024902
2690, I'm Not stressed at all.,1.875,3.623141288757324
2691, Seems to have some birth defect.,3.625,2.9509429931640625
2692, The car looks old.,3.25,3.452857494354248
2693, Man attacked in sleep.,5.75,2.5579466819763184
2694, Another cute baby!.,2.25,3.6009907722473145
2695, Makes me wonder where he is.,2.5,2.8501667976379395
2696, There is a hand gripping the baby.,6.375,3.187201738357544
2697, A dude is pointing a gun at the camera.,5.875,2.955034017562866
2698,this looks like an old grainy picture of a police man forcing a guys head down maybe because he is being arrested.,4.0,2.842010974884033
2699,"And for me, calling myself a runner is the characteristic in which I feel most deeply rooted.",2.75,2.873086452484131
2700, Idk what I am looking at.,1.5,3.4851267337799072
2701, The father has his sick daughter in his arms.,5.625,2.876051902770996
2702," There is a family of three, and also the small child is holding a stuffed teddy bear with her.",5.625,2.856882095336914
2703, The baby has a tuft of short brown hair sticking up.,6.625,2.1719841957092285
2704, A close up picture of a girl with long hair glancing to the side as if avoiding eye contact or being contemplative.,3.5,2.888000726699829
2705, He is making a stabbing motion.,5.5,3.0553693771362305
2706, It is a nice photo because she seems happy.,2.625,3.474952220916748
2707, Man has gun pressed to woman's cheek.,6.75,2.743659019470215
2708, Most have some sort of headwear.,5.125,2.6852469444274902
2709, I feel very on edge and uncomfortable.,1.25,2.5346083641052246
2710, Makes me feel happy for her because she is a doctor and a black woman.,1.875,5.791717052459717
2711, A purple blanket is hanging over their.,6.5,2.7837440967559814
2712," I can't even discern what fingers are or aren't attached and what is skin just peeling off, but it is a mutilated hand over a bucket.",4.25,3.360863447189331
2713, Her body is pale.,5.5,2.974540948867798
2714, She is holding onto the straps of his shirt.,6.625,3.458475351333618
2715, This happy little baby is staring at the camera.,3.875,2.378488779067993
2716, A woman who looks quite injured and is holding a cigarette.,4.25,3.374246835708618
2717," the light is pretty nice too, from the sun.",2.5,2.7081499099731445
2718," I feel nothing, no emotions because nothing is happening in this picture, no blood to show.",1.875,2.836137533187866
2719," He has a mask on and you can only see his eyes, but maybe even his eyes are fake as well.",3.625,4.822424411773682
2720,"We’ve been defending our constitutional rights since the beginning, and protecting those rights for members of our families that have served and are serving today.",1.75,3.339721202850342
2721, Inside the fridge is a bunch of jars.,6.375,2.7634658813476562
2722, This looks like Half Moon beach where some of my family friends live.,3.125,2.461575984954834
2723," Several years ago, a child was burnt to death in an accident.",6.625,2.881978750228882
2724, Based on the little ponytail?.,3.375,2.991427421569824
2725, there is a man holding a knife and wearing a ski mask.,6.875,2.9213976860046387
2726,A decapitated hand.,6.5,3.3650641441345215
2727,"Her income comes from a dizzying array of printables that she designs herself, courses that she creates on how to run a Shopify business, and affiliate sellers who sell her courses on their websites.",6.0,2.7819788455963135
2728,A man is not necessarily yelling but close to doing so with a woman who has her.,3.0,3.569317579269409
2729, Gross but not scared or sad.,1.375,3.2304110527038574
2730, They look like they are a married couple fighting.,3.5,3.415475845336914
2731, a cowboy singing the blues or country with his guitar.,5.75,2.9821181297302246
2732," I can't tell much else from this picture, besides the background is grey.",3.5,2.9137561321258545
2733, It doesn't make me feel bad.,1.25,3.2812581062316895
2734, someone's hand is touching the baby's hand.,7.0,3.5141117572784424
2735, There is a woman that is on the phone with someone and has one leg up.,6.75,2.9743616580963135
2736, A small hand gun pointed the  left side of the picture and a person holding it with their right hand.,7.0,3.2423019409179688
2737, A person's body is laying on a hospital bed with severe burns over their body.,5.875,3.325690269470215
2738, the infant was hooked up to a bunch of machines and you could see all of its bones and saggy skin/ the infant had.,6.0,2.8519246578216553
2739, It is a baby girl who is happy.,3.75,3.468454360961914
2740, Someone is being burned alive by another man who looks to be laughing about it.,4.5,2.762824535369873
2741," this man is about to get arrested and separated from his family, the mother and her child look very worried and are probably going to be in danger.",2.75,2.674160957336426
2742,"knife, far away, hope they are ok not recovering, cant do much to help.",2.75,2.886230707168579
2743, A woman has a black and red eye.,6.5,3.016658306121826
2744, A black man is being forcefully arrested while family watches in shock.,4.375,3.280454397201538
2745, This looks like an old soldier.,3.0,2.355565309524536
2746, This makes me feel uncomfortable.,1.125,3.4363553524017334
2747," Their skin is peeling and their flesh is exposed, with what looks like blood all over them.",6.125,3.831313133239746
2748, kid in some sort of identification or yearbook photo.,6.0,3.1589412689208984
2749, An Asian girl with bangs is looking contemplatively to the right.,6.125,4.306657791137695
2750,This is Slusher’s third season with Peninsula Players.  ,6.375,2.783320188522339
2751, A man and woman stand in water that comes to their chests.,6.75,3.2920312881469727
2752, This seems to be the same people from the other stock photos.,3.125,2.949069023132324
2753,"With the help of therapy and medication, I’ve been able to dampen my passive nonattachment to being alive, and today I’m happy to be here.",2.25,2.6202688217163086
2754, Has a scar over lower body.,6.75,2.776968479156494
2755, and they seemed burned.,3.875,2.6754753589630127
2756, This photo is cute and makes me feel pretty warm and content looking at it.,1.5,2.6671009063720703
2757," The girl is yelling at the guy, and he appears to be very worried.",2.75,2.4700093269348145
2758, I am relieved the photo is not a gory one.,1.75,2.749124526977539
2759, Kind of edgy with the dark lighting.,1.75,3.208068370819092
2760,a picture that looks like its from the 70s based on the models hair and the quality.,3.625,2.715118169784546
2761, I'm sure the man got burned just ew.,2.25,3.374328136444092
2762,"Universal claims the number of “assets destroyed” was under 120,000, while a former employee says the figure is closer to 175,000.",4.0,5.938233375549316
2763,"Women, too, need a convenient place to stash keys, wallets and phones without having to lug a purse on a hike or into a meeting.",3.875,2.7505037784576416
2764,"But some online trolls labeled the incident a “false flag,” insisting Welch had been hired by Clinton to distract from her crimes.",2.125,3.869412899017334
