Serial,Text Response,OBJECTIVE RATING_1,FAR RATING_1,OBJECTIVE RATING_2,FAR RATING_2,OBJECTIVE RATING_3,FAR RATING_3,OBJECTIVE RATING_4,FAR RATING_4,OBJECTIVE RATING_5,FAR RATING_5,OBJECTIVE RATING_6,FAR RATING_6,OBJECTIVE RATING_7,FAR RATING_7,OBJECTIVE RATING_8,FAR RATING_8,,,AVG_OBJ,AVG_FAR
2071, He is being cradled from behind.,5,2,6,2,5,2,,,,,,,,,,,,,5.333333333,2
2072,I fit in more workouts this past winter than in any offseason before.,5,7,5,7,6,7,,,,,,,,,,,,,5.333333333,7
2073, There's a man pointing a gun at his head.,7,1,7,1,7,1,,,,,,,,,,,,,7,1
2074, There appears to be a lot of damage.,3,2,3,2,3,2,,,,,,,,,,,,,3,2
2075," There are two individuals, one with blonde and another with long black hair.",6,2,7,2,6,2,,,,,,,,,,,,,6.333333333,2
2076, Hopefully the person recovers soon.,2,3,2,3,2,3,,,,,,,,,,,,,2,3
2077," A group of individuals are huddled in a mass grave, white a machine gun is visible.",6,2,7,2,6,2,,,,,,,,,,,,,6.333333333,2
2078,"You’ll find them against a backdrop of exotic beaches in Thailand, or chic architecture in Paris and Milan, or graffitied walls in New York and Miami.",6,5,6,6,6,4,,,,,,,,,,,,,6,5
2079,"A distinct written voice is also what first drew me to Sarah Titus’s blog, which was my entry point into this ecosystem.",5,7,4,6,5,6,,,,,,,,,,,,,4.666666667,6.333333333
2080, Two children walk a sandy path in white oversized shirts to some destination.,5,6,6,6,4,6,,,,,,,,,,,,,5,6
2081, A person's body was severely burned recently.,4,6,6,6,6,6,,,,,,,,,,,,,5.333333333,6
2082," I don't think there's anything particularly special about the photo, but he does look very serious.",5,2,4,2,2,2,,,,,,,,,,,,,3.666666667,2
2083,Kid crying probably dad about something as someone comforts him/holding him.,1,2,1,2,1,2,,,,,,,,,,,,,1,2
2084, Someone else is holding his bloody face.,5,1,5,1,5,1,,,,,,,,,,,,,5,1
2085, it looks like an older photo based on the quality.,4,1,2,1,2,1,,,,,,,,,,,,,2.666666667,1
2086, Looks like he lost someone he loved or maybe his dog died.,5,7,3,7,2,7,,,,,,,,,,,,,3.333333333,7
2087, There is a map.,5,2,7,2,7,2,,,,,,,,,,,,,6.333333333,2
2088,Let’s jump into unsuspecting lakes whenever the mood strikes.,5,2,4,2,2,2,,,,,,,,,,,,,3.666666667,2
2089," A man holds his hands up above his head, grabbing a pole above his bed.",6,1,6,1,7,1,,,,,,,,,,,,,6.333333333,1
2090,"It needs to be the job of colleges and universities to help students develop resources that enable them to thrive and flourish mentally, emotionally and spiritually, so that they may fulfill their academic aspirations and achieve their professional goals.",5,4,3,4,4,4,,,,,,,,,,,,,4,4
2091,I’d bike for twenty minutes.,6,1,6,1,6,1,,,,,,,,,,,,,6,1
2092, there is a man with a bandana.,6,2,7,2,7,2,,,,,,,,,,,,,6.666666667,2
2093,A man with a moustache smiling.,4,1,6,1,4,1,,,,,,,,,,,,,4.666666667,1
2094, They are all wearing long-sleeved clothing.,7,1,7,4,6,1,,,,,,,,,,,,,6.666666667,2
2095," A man and woman are in a confrontation, and it appears as if the woman is about to slap the man.",3,3,4,1,3,1,,,,,,,,,,,,,3.333333333,1.666666667
2096,How ungrateful.,4,1,4,1,1,1,,,,,,,,,,,,,3,1
2097, Hand covering part of her face.,4,3,6,3,6,3,,,,,,,,,,,,,5.333333333,3
2098, There is a gun being hold by a white hand with the finger on the trigger.,5,2,6,2,7,1,,,,,,,,,,,,,6,1.666666667
2099, The man who is being held seems to avoid meeting the eyes .,5,3,5,2,3,2,,,,,,,,,,,,,4.333333333,2.333333333
2100, There is a man who's face has been severely burned.,6,3,7,2,6,4,,,,,,,,,,,,,6.333333333,3
2101,I don't know what this of .,5,4,1,4,2,4,,,,,,,,,,,,,2.666666667,4
2102, It was extremely bloody and his eye was completely missing and his other eye swollen shut.,6,6,7,6,6,6,,,,,,,,,,,,,6.333333333,6
2103, This happened years ago in a city far from here.,5,7,3,7,3,7,,,,,,,,,,,,,3.666666667,7
2104," A man is holding a gun, and the man is wearing black clothes.",7,2,7,2,7,1,,,,,,,,,,,,,7,1.666666667
2105, His smile looks a little menacing but I don't know why.,5,2,4,2,2,1,,,,,,,,,,,,,3.666666667,1.666666667
2106, My reaction is to freeze and put my hands in the air bc I do not want to be shot.,4,3,4,2,4,2,,,,,,,,,,,,,4,2.333333333
2107,Texas that is.,5,4,3,4,6,3,,,,,,,,,,,,,4.666666667,3.666666667
2108, staring into the distance.,5,2,5,2,4,2,,,,,,,,,,,,,4.666666667,2
2109, A man with a gun and what looks to be a balloon covering his head.,5,2,5,2,5,2,,,,,,,,,,,,,5,2
2110, There's cured meats hanging in the background.,3,4,6,4,6,4,,,,,,,,,,,,,5,4
2111," I can't tell if it is male or female, child or adult.",5,2,3,2,3,2,,,,,,,,,,,,,3.666666667,2
2112,It looks like someone's mouth but I do not recognize what it is.,3,2,3,2,2,1,,,,,,,,,,,,,2.666666667,1.666666667
2113," somewhere in the world, someplace in time, a woman complained while a guy looked annoyed/apologetic.",5,7,4,7,3,7,,,,,,,,,,,,,4,7
2114, The woman is upset and the man doesn't seem to take her complaints seriously or doesn't agree with what she's saying.,5,2,3,2,6,2,,,,,,,,,,,,,4.666666667,2
2115, There are two women who seem to be eating lunch together at a table outside.,5,1,5,1,5,1,,,,,,,,,,,,,5,1
2116, there are people behind him  as well and he looks concerned.,5,3,4,2,2,3,,,,,,,,,,,,,3.666666667,2.666666667
2117,This child is skinny.,6,2,6,1,6,1,,,,,,,,,,,,,6,1.333333333
2118, Man holding him.,6,2,6,2,6,2,,,,,,,,,,,,,6,2
2119, He's just a guy but something about his face looks menacing.,4,3,2,3,3,1,,,,,,,,,,,,,3,2.333333333
2120, The little boy being lifted has his hand covering his nose and he is wearing goggles.,6,2,6,2,5,1,,,,,,,,,,,,,5.666666667,1.666666667
2121, There are two people having lunch and eating salads.,4,4,6,4,7,1,,,,,,,,,,,,,5.666666667,3
2122, There seems to be a stock photo of an stereotypical Asian argument with a mother telling off her son.,3,2,6,2,4,2,,,,,,,,,,,,,4.333333333,2
2123, his is moving the knife to stab something.,5,2,6,2,5,1,,,,,,,,,,,,,5.333333333,1.666666667
2124, This guy has been burned really bad.,5,1,6,1,5,1,,,,,,,,,,,,,5.333333333,1
2125, This seems to be a stock image of a couple fighting or being angry at each other.,5,3,4,3,3,5,,,,,,,,,,,,,4,3.666666667
2126," I don't feel bad, but I would like to know what he is looking at bc it's not me.",4,3,3,3,2,3,,,,,,,,,,,,,3,3
2127, young girl holds head in hand.,6,3,4,3,6,1,,,,,,,,,,,,,5.333333333,2.333333333
2128, A group of men were sitting in a pit possibly about to be executed in a country far from here and occurred many decades ago.,5,7,6,7,3,7,,,,,,,,,,,,,4.666666667,7
2129, He has a strange look on his face.,3,2,3,2,3,2,,,,,,,,,,,,,3,2
2130, This picture makes me feel happy.,2,1,2,1,2,1,,,,,,,,,,,,,2,1
2131, Three dead bodies are shown in the photo.,6,3,7,3,7,4,,,,,,,,,,,,,6.666666667,3.333333333
2132," A smiley baby site on the floor, which is carpeted.",5,2,5,2,5,1,,,,,,,,,,,,,5,1.666666667
2133, guy seems to be cooking all alone.,4,1,5,1,4,1,,,,,,,,,,,,,4.333333333,1
2134, The guy on fire is being lit up by another person who has a huge flame on a stick.,6,1,5,1,5,1,,,,,,,,,,,,,5.333333333,1
2135, a body is lying on a yellow tarp.,5,2,7,2,7,1,,,,,,,,,,,,,6.333333333,1.666666667
2136, Looks like he could be a train conductor or something.,5,2,4,2,3,2,,,,,,,,,,,,,4,2
2137, His teeth are yellow.,6,1,6,1,6,1,,,,,,,,,,,,,6,1
2138," Ew, this is really gross.",4,1,2,1,1,1,,,,,,,,,,,,,2.333333333,1
2139, He looks sad.,5,1,4,1,1,1,,,,,,,,,,,,,3.333333333,1
2140, a man is looking somewhere with a contemplative and kind of upset look in his eyes.,5,6,4,6,3,6,,,,,,,,,,,,,4,6
2141, They are malnourished.,5,2,4,2,5,2,,,,,,,,,,,,,4.666666667,2
2142, He is standing in front of red curtains.,5,1,7,1,6,1,,,,,,,,,,,,,6,1
2143, Three young children sit on a fence and laugh.,5,3,5,1,6,1,,,,,,,,,,,,,5.333333333,1.666666667
2144,"Debby, Juan, Rachel, Jess, Sam—I’m talking to you.",6,1,2,2,7,2,,,,,,,,,,,,,5,1.666666667
2145, There is some sort of liquid or tears .,5,2,4,2,2,2,,,,,,,,,,,,,3.666666667,2
2146," The scene of a car crash, a car hit a telephone phone and there are many firefighters at the scene probably trying to rescue.",6,2,5,2,5,2,,,,,,,,,,,,,5.333333333,2
2147, he is wearing a diaper and he is smiling and leaning on a pillow.,5,3,5,3,3,2,,,,,,,,,,,,,4.333333333,2.666666667
2148, A boy is looking at me.,6,3,6,3,5,2,,,,,,,,,,,,,5.666666667,2.666666667
2149, She appears to be exhausted with the chaos that goes on in the world.,4,3,4,1,2,1,,,,,,,,,,,,,3.333333333,1.666666667
2150, A person is being carted away for a medical emergency somewhere very far away from me.,6,7,3,7,5,7,,,,,,,,,,,,,4.666666667,7
2151,A guy explaining something to his girl and she is upset and not trying to listen he is putting a lot of effort explaining.,5,2,4,2,2,2,,,,,,,,,,,,,3.666666667,2
2152, I feel pretty neutral towards this image.,5,3,4,3,2,4,,,,,,,,,,,,,3.666666667,3.333333333
2153, A man is standing with a violin in a crowded area.,5,2,6,2,5,1,,,,,,,,,,,,,5.333333333,1.666666667
2154, He might be in the closet as a punishment.,5,3,3,2,3,2,,,,,,,,,,,,,3.666666667,2.333333333
2155, a man with a bloody head or neck and the blood is running down his body and he is screaming at something off camera.,5,1,6,1,4,1,,,,,,,,,,,,,5,1
2156, He seems happy with life.,3,3,2,3,2,3,,,,,,,,,,,,,2.333333333,3
2157, She is mostly likely going to be raped.,3,2,3,2,3,3,,,,,,,,,,,,,3,2.333333333
2158,"Mind you, I'm mentioning two problems here, but as publishers, the focus isn't to specifically support those two causes.",5,5,3,4,4,4,,,,,,,,,,,,,4,4.333333333
2159,It’s summer now.,5,2,6,2,7,2,,,,,,,,,,,,,6,2
2160, Just want to keep looking at baby.,4,2,2,2,1,1,,,,,,,,,,,,,2.333333333,1.666666667
2161, One of them very clearly has a machine gun type thing pointed inside a room and is probably firing.,5,3,6,2,4,2,,,,,,,,,,,,,5,2.333333333
2162," A man is lying on some sheets, gravely wounded.",5,3,6,2,6,2,,,,,,,,,,,,,5.666666667,2.333333333
2163," the girl was killed, teared to pieces after being raped.",6,6,4,7,6,6,,,,,,,,,,,,,5.333333333,6.333333333
2164," There is a man and a woman, both are wearing white tank tops.",6,2,7,2,6,1,,,,,,,,,,,,,6.333333333,1.666666667
2165, The image is hard to look at.,3,3,2,2,1,4,,,,,,,,,,,,,2,3
2166, A man points a gun to his head.,6,1,7,1,7,1,,,,,,,,,,,,,6.666666667,1
2167,It turns out that this effect—where algorithms entrench societal disparities—is one that occurs in domains from criminal justice to credit scoring.,5,3,4,3,6,4,,,,,,,,,,,,,5,3.333333333
2168,This is simply another medium.,4,3,5,3,4,2,,,,,,,,,,,,,4.333333333,2.666666667
2169, There is rubble everywhere.,6,1,4,1,7,1,,,,,,,,,,,,,5.666666667,1
2170, I am terrified to see the image.,4,3,4,3,2,3,,,,,,,,,,,,,3.333333333,3
2171,There had been a very serious accident just in front of us.,5,1,5,7,5,3,,,,,,,,,,,,,5,3.666666667
2172,"There is a man and a woman fighting in the picture, as well as a little boy--I think they're his parents.",4,3,3,3,2,3,,,,,,,,,,,,,3,3
2173, Tough luck I hope they work it out.,4,5,4,5,1,5,,,,,,,,,,,,,3,5
2174, I hope she gets to hold him soon.,5,3,2,3,1,3,,,,,,,,,,,,,2.666666667,3
2175," this is a very creepy picture, it looks like this is a doll buried in the ground because the skin is almost porcelain.",3,3,4,3,5,3,,,,,,,,,,,,,4,3
2176, This photo makes me pretty anxious and nervous for the man.,4,2,5,2,3,2,,,,,,,,,,,,,4,2
2177, she is wearing a denim shirt and shorts.,7,2,7,2,7,2,,,,,,,,,,,,,7,2
2178, the woman looks like she is suppressing crying or was just crying.,4,6,5,6,2,6,,,,,,,,,,,,,3.666666667,6
2179, They looked concerned.,5,2,4,2,5,2,,,,,,,,,,,,,4.666666667,2
2180,We NEED to know: What lipstick is AOC wearing?!,4,2,4,2,4,2,,,,,,,,,,,,,4,2
2181, Only the head is seen and the face is extremely pale.,5,2,5,2,6,1,,,,,,,,,,,,,5.333333333,1.666666667
2182, he is staring at the camera and he has a weird beard.,4,2,4,2,4,2,,,,,,,,,,,,,4,2
2183, this warms everyone heart if the person is not a children person.,4,3,3,5,4,3,,,,,,,,,,,,,3.666666667,3.666666667
2184," In the future, a woman and presumably her son seem to be in a type of disagreement.",2,7,2,7,2,7,,,,,,,,,,,,,2,7
2185, A man with a black ski mask is wielding a knife towards the camera.,6,2,7,7,6,1,,,,,,,,,,,,,6.333333333,3.333333333
2186, It looks like their eye was damaged and it's pretty gruesome.,4,6,5,6,5,6,,,,,,,,,,,,,4.666666667,6
2187," This individual is wearing a black mask, a blue jacket, and is holding a sharp weapon.",6,2,6,2,7,1,,,,,,,,,,,,,6.333333333,1.666666667
2188, there is a lot of blood coming from the nose and from a laceration on the forehead.,6,2,7,2,5,1,,,,,,,,,,,,,6,1.666666667
2189, A boy has been badly burned.,5,3,7,3,6,3,,,,,,,,,,,,,6,3
2190, A newborn girl is on her stomach.,6,1,6,1,6,1,,,,,,,,,,,,,6,1
2191,"Mark Zablow, CEO of Cogent, an influencer marketing agency, says that microinfluencers typically could make anywhere from $500 to $2,500 per sponsored post, whereas those with between 100,000 and 500,000 followers could make between $2,500 and $5,000.",4,3,5,2,3,2,,,,,,,,,,,,,4,2.333333333
2192, It makes me feel very very bad.,3,2,2,2,1,2,,,,,,,,,,,,,2,2
2193, Baby is playing on a pillow.,6,3,6,2,5,2,,,,,,,,,,,,,5.666666667,2.333333333
2194,Stock photo of a couple fighting.,6,3,6,2,6,2,,,,,,,,,,,,,6,2.333333333
2195, The area behind her is black.,6,4,7,4,7,4,,,,,,,,,,,,,6.666666667,4
2196, Scared to see how many people get mercy from him.,3,3,3,7,3,2,,,,,,,,,,,,,3,4
2197, This photo is a little upsetting because of the little tear in the boy's eye.,4,3,5,3,2,3,,,,,,,,,,,,,3.666666667,3
2198, They don't look very happy with each other but I don't know why.,3,3,4,3,2,3,,,,,,,,,,,,,3,3
2199," They were on a train, and the victim was really pale.",5,6,6,6,6,6,,,,,,,,,,,,,5.666666667,6
2200, The cut is really deep.,6,3,6,3,6,1,,,,,,,,,,,,,6,2.333333333
2201, a woman with smudged mascara is smoking a cigarette and looks scared.,2,3,4,3,2,2,,,,,,,,,,,,,2.666666667,2.666666667
2202, This baby has been badly injured and is covered in burn scars and is in immense pain.,5,2,4,2,5,3,,,,,,,,,,,,,4.666666667,2.333333333
2203, He has a very frightened look ion his face.,4,2,6,2,5,1,,,,,,,,,,,,,5,1.666666667
2204,Prayer and contemplation really shouldn’t be boring.,4,3,3,3,2,4,,,,,,,,,,,,,3,3.333333333
2205, A man appears to have some sort of skin condition.,4,4,3,3,2,2,,,,,,,,,,,,,3,3
2206, Could be his own arm could be another persons.,5,3,3,3,1,2,,,,,,,,,,,,,3,2.666666667
2207, Their teeth are all crowded together.,6,2,5,2,5,3,,,,,,,,,,,,,5.333333333,2.333333333
2208, An older guy is standing next to a shelf with his arms crossed over his chest.,7,1,7,1,6,1,,,,,,,,,,,,,6.666666667,1
2209,Peninsula Players is a gem of a playhouse set on 16 forested acres along the shores of Green Bay.,4,4,4,4,6,6,,,,,,,,,,,,,4.666666667,4.666666667
2210, Presumably he is holding the gun to his own head.,3,3,3,3,5,1,,,,,,,,,,,,,3.666666667,2.333333333
2211, disfigured body of a person.,6,3,6,3,6,2,,,,,,,,,,,,,6,2.666666667
2212, a stock photo from the 80s in a far away European city.,6,7,3,7,3,7,,,,,,,,,,,,,4,7
2213, It is a peaceful scene of the baby resting.,5,3,5,3,4,3,,,,,,,,,,,,,4.666666667,3
2214,"Today, that means examining a new range of challenges that students face and developing a new approach to well-being on campus.",5,3,3,3,2,1,,,,,,,,,,,,,3.333333333,2.333333333
2215,They were about moving in some capacity every day.,5,7,3,7,6,7,,,,,,,,,,,,,4.666666667,7
2216, Black man looks scared while driving.,4,1,5,1,4,1,,,,,,,,,,,,,4.333333333,1
2217, Some guy is frantically screaming after having a severe injury on his head.,6,1,5,1,5,1,,,,,,,,,,,,,5.333333333,1
2218, There is a person who is set on fire.,4,1,6,1,6,1,,,,,,,,,,,,,5.333333333,1
2219, this looks like someone in an ambulance who got their faced burned off somehow.,5,1,6,1,5,1,,,,,,,,,,,,,5.333333333,1
2220, She looks quite small and young.,4,1,6,1,2,1,,,,,,,,,,,,,4,1
2221,We cannot bury history.,2,6,3,6,3,6,,,,,,,,,,,,,2.666666667,6
2222, a baby looks wide-eyed at the camera.,6,3,7,3,6,3,,,,,,,,,,,,,6.333333333,3
2223, An old man is hold a violin and bow.,6,2,6,2,7,2,,,,,,,,,,,,,6.333333333,2
2224, It looks like it could be a painting.,4,1,4,1,3,1,,,,,,,,,,,,,3.666666667,1
2225,"I have been in love with rhythm and the drum set ever since then.
",3,3,3,3,2,3,,,,,,,,,,,,,2.666666667,3
2226, The lighting is once again very bad and his face looks orange and red.,5,3,5,3,2,2,,,,,,,,,,,,,4,2.666666667
2227,"Instead, we need to approach this in terms of why these decisions happen in the first place.",5,3,2,3,2,3,,,,,,,,,,,,,3,3
2228, A man's hand is disfigured.,5,3,6,3,6,3,,,,,,,,,,,,,5.666666667,3
2229,An opportunity to be engaged in rather than distracted from life.,3,1,2,2,2,1,,,,,,,,,,,,,2.333333333,1.333333333
2230, I can see his jaw bone.,6,1,6,1,7,1,,,,,,,,,,,,,6.333333333,1
2231, Bloody person on table cloth.,6,3,6,3,6,3,,,,,,,,,,,,,6,3
2232, A few decades ago this man had his head blown off by a shotgun.,5,7,7,7,5,7,,,,,,,,,,,,,5.666666667,7
2233, It's just a cute little kid reading a book.,4,2,4,2,4,1,,,,,,,,,,,,,4,1.666666667
2234, She is holding a paper with an A; there is a chalkboard and map behind her.,7,2,7,2,6,2,,,,,,,,,,,,,6.666666667,2
2235,Practitioners of Buddhist meditation understand this concept similarly.,4,3,3,3,5,4,,,,,,,,,,,,,4,3.333333333
2236, I thought there was an orange peel on her wrist but I think that's a bracelet.,4,6,4,6,1,6,,,,,,,,,,,,,3,6
2237, He looks very upset.,5,1,6,1,2,1,,,,,,,,,,,,,4.333333333,1
2238, There is a rifle pointed at them.,6,2,7,2,7,2,,,,,,,,,,,,,6.666666667,2
2239, Interesting scene to say the least.,4,1,1,1,4,1,,,,,,,,,,,,,3,1
2240," I am disgusted as I look at a bloodied man, who seems to have been assaulted in a violent manner.",3,2,5,2,2,1,,,,,,,,,,,,,3.333333333,1.666666667
2241,"After a few months of excruciatingly reciting the same words over and over for 40 minutes straight, something changed.",5,4,4,4,4,7,,,,,,,,,,,,,4.333333333,5
2242,a stock photo of two parents fighting and a little boy below them covering his ears with his hands.,4,2,6,2,3,2,,,,,,,,,,,,,4.333333333,2
